Cruiser X4 W/C 20  w/ELR & Ht Adj Flip-Back Full Arms,* 20  Seat Width * Height Adjustable *  Weighs 36 pounds or less when properly equipped in the basic configuration (Excluding front rigging) * Flip-back  removable arm is height adjustable from top of seat rail 10  to 14  and features a front mounted easy to use lever release mechanism * Easy to propel and transport * Comes with elevating legrests with tool-free adjustable length riggings *   * Dimensions: 27 (W) x 36 (H) x 43 (L),CX420ADFAELR,245,445.45,Wheelchairs & Accessories,Wheelchairs - Lightweight K3/4,50,0,,1209,43,27,36,,,,,,,,,,
Diabetic Defense© Mix Display,This display contains the following: 5#P3076 Diabetic Defense Daily Therapy Foot Wash 5.1 oz bottle & 3#P3620 Diabetic Defense© Daily Therapy Foot Moisturizer 4 oz.,D09DDMIX,53.65,97.55,Foot Care,Foot Products Displays,0,2,D09DDMIX.jpg,1274,0,0,0,D09DDMIX.jpg,,,,,,,,,
Dermatology Mix Display,Includes (4) FungaSoap 6 oz  (3) Soaking Crystals and (4) Deep- Healing Foot Cream,D09MIX,66.3,120.56,Foot Care,Foot Products Displays,0,1,D09MIX.jpg,1274,0,0,0,D09MIX.jpg,,,,,,,,,
Vitamins A & D Ointment 4 oz. Tube Flip Cap,4 oz. Tube  Flip Top Cap  Each * Skin protectant * Diaper rash ointment,D1122,1.82,3.31,Physician Supplies,Ointments,23,67,d1122.jpg,1007,9,7,5,d1122.jpg,,,,,,,,,
Vitamins A & D Ointment 15 oz. Jar  Each,15 oz Jar  Cap  Each * Skin protectant * Diaper rash ointment *,D1124,3.96,7.2,Physician Supplies,Ointments,12,24,d1124.jpg,1007,9,7,5,d1124.jpg,,,,,,,,,
Bacitracin Ointment Bx/144 0.9 gm Foil Pack,9 Gram Foil Pack  Bx/144 * To help prevent infections in: minor cuts  scrapes & burns *,D1125,16.34,29.71,Physician Supplies,Ointments,0.5,7,d1125.jpg,1007,13,9,6,d1125.jpg,,,,,,,,,
Ultrasound Gel  5 liter  Blue (1.3 gal)   4/cs,Dynarex Ultrasound Blue Gel is acoustically correct for a wide range of frequencies used in ultrasonic echo imaging systems * The Ultrasound Gel is bacteriostatic  non-staining  non-irritating  non-greasy and fragrance free * Electroconductive gel media used to facilitate the ultrasonic pulsed echo imaging system * Aqueous  will not stain clothing or damage transducers * Can be used with any equipment that requires an aqueous  conductive gel (for external use only) * Fragrance free * Hypoallergenic  bacteriostatic  non-irritating * Non-greasy,D1243,18.04,32.8,Electrotherapy,"Ultrasound Lotions, Gels, Accs",0,0,D1243.jpg,1007,0,0,0,D1243.jpg,,,,,,,,,
Ultrasound Gel  0.25 ltr Clear (8.5 fl oz)   12/cs,Dynarex Ultrasound Clear Gel is acoustically correct for a wide range of frequencies used in ultrasonic echo imaging systems * The Ultrasound Gel is bacteriostatic  non-staining  non-irritating  non-greasy and fragrance free * Electroconductive gel media used to facilitate the ultrasonic pulsed echo imaging system * Aqueous  will not stain clothing or damage transducers * Can be used with any equipment that requires an aqueous  conductive gel (for external use only) * Fragrance free * Hypoallergenic  bacteriostatic  non-irritating * Non-greasy * Easy refill,D1245,21.95,39.9,Electrotherapy,"Ultrasound Lotions, Gels, Accs",0,0,D1245.jpg,1007,0,0,0,D1245.jpg,,,,,,,,,
Ultrasound Gel  5 liter  Clear (1.3 gal)   4/cs,Dynarex Ultrasound Clear Gel is acoustically correct for a wide range of frequencies used in ultrasonic echo imaging systems * The Ultrasound Gel is bacteriostatic  non-staining  non-irritating  non-greasy and fragrance free * Electroconductive gel media used to facilitate the ultrasonic pulsed echo imaging system * Aqueous  will not stain clothing or damage transducers * Can be used with any equipment that requires an aqueous  conductive gel (for external use only) * Fragrance free * Hypoallergenic  bacteriostatic  non-irritating * Non-greasy,D1247,72.13,131.15,Electrotherapy,"Ultrasound Lotions, Gels, Accs",0,0,D1247.jpg,1007,0,0,0,D1247.jpg,,,,,,,,,
CuraFoam Foam Dressing 4  x 4.25   Box 10,CuraFoamTM Foam Dressing * Maintains a moist environment  while preventing bacterial contamination * Used to manage minor and acute wounds from ulcers to donor sites * 4  x 4.25,D3012,9,16.36,Wound Care,Advanced Wound Care Dressings,5.65,3,D3012.jpg,1007,14,13,8,D3012.jpg,,,,,,,,,
DynaLevin Bordered Foam 4 x4  Waterproof Adh Dressing Bx/10,DynaLevinTM Waterproof Adhesive Bordered Foam Dressing *  High absorbency while obtaining a moist environment * Used to manage chronic and acute wounds * 4  x 4,D3021,18.03,32.78,Wound Care,Advanced Wound Care Dressings,5.2,9,D3021.jpg,1007,15,13,7,D3021.jpg,,,,,,,,,
DynaGinate Calcium Alginate Dressing 4.25 x4.25  Bx/10,DynaGinateTM Calcium Alginate Dressing * Used as a topical wound dressing for moderate to high exuding wounds absorbing up to 17 times its own weight * 4.25  x 4.25,D3027,16.52,30.04,Wound Care,Advanced Wound Care Dressings,3.3,0,D3027.jpg,1007,13,7,8,D3027.jpg,,,,,,,,,
DynaGinate AG Silver Calcium Alginate Dressing 4 x5  Bx/10,DynaGinateTM AG Silver Calcium Alginate Dressing * Provides 3 days of continuous antibacterial protection (same as Calcium Alginate  with antibacterial Silver) * Used on infected wounds and wounds suspected of possible infection * 4  x 5,D3031,42.07,76.48,Wound Care,Advanced Wound Care Dressings,3.55,8,D3031.jpg,1007,8,6,9,D3031.jpg,,,,,,,,,
Urinal - Male  Plastic  50/cs Disposable,Used throughout nursing homes  hospitals  home care  assisted living facilities and more * Quality construction and universal color scheme complements mainstream facilities' decor * Easy-to-read graduated markings for measuring output * Rolled rims make carrying easier with fewer spills * Smooth  high-gloss finish for easy cleaning * Not autoclavable,D4229,118.86,216.1,Convalescent Care,Urinals,0,0,D4229.jpg,1007,0,0,0,D4229.jpg,,,,,,,,,
Bed Pans Fracture Mauve  50/cs,Easy-to-read graduated markings for measuring output * Rolled rims make carrying easier with fewer spills * Smooth  high-gloss finish for easy cleaning * Not autoclavable,D4230,141.69,257.62,Convalescent Care,Bed Pans,0,0,D4230.jpg,1007,0,0,0,D4230.jpg,,,,,,,,,
Bed Pans Stackable Mauve 50/cs,Plastic bed pan used throughout nursing homes  hospitals  home care  assisted living facilities and more * Quality construction and universal color scheme complements mainstream facilities' decor *  Easy-to-read graduated markings for measuring output * Rolled rims make carrying easier with fewer spills * Smooth  high-gloss finish for easy cleaning * Not autoclavable,D4231,111.37,202.5,Convalescent Care,Bed Pans,0,0,D4231.jpg,1007,0,0,0,D4231.jpg,,,,,,,,,
Drainage Bag - Sterile 2000 ml - Each,* Sturdy vinyl construction for safe handling * Anti reflux valve prevents urine backflow * Convenient sampling port * Fully graduated volume measurements * Versatile hook hangs safely and securely * Sterile fluid path * Includes tubing,D4271,3.05,5.55,Urologicals,Leg Bags & Accessories,0.325,230,d4271.jpg,1007,9,7,5,d4271.jpg,,,,,,,,,
Enteral Delivery Gravity Bag Set with ENFit connector 30/cs,The Dynarex Enteral Feeding Piston Syringe for Pole has a precision crafted O-ring that ensures a positive seal while finger rests and thumb ring provide control * Precision silicone tube with roller clamp * Feeding set adapter with protective cap * ENFit Connector and ENFit Transitional Connector included in each package,D4280,64.97,118.13,Aids to Daily Living,Eating Aids,0,0,D4280.jpg,1007,0,0,0,D4280.jpg,,,,,,,,,
Trach Tube Holder - Adult (19  1/polybag 5/10/Cs(Total 50/cs),The Dynarex Tracheostomy Tube Holder provides a secure positioning  while minimizing the movement of the tracheotomy tube * Ideal for hospitals  trauma centers and first responders  the Dynarex Tracheostomy Holder conveniently eliminates the need for twill tape or other types of holders * Soft strap features an adjustable hook-and-loop closure * Soft compliant foam laminate with elastic adjustment increases patient comfort and accommodates coughing and edema while still providing a snug fit * Soft twill ribbon between collar and tube helps prevent sliding and patient irritation,D4620,135.4,246.18,Respiratory Care,Tracheal Care Supplies,0,0,D4620.jpg,1007,0,0,0,D4620.jpg,,,,,,,,,
Sharps Containers  5qt.  20/cs,5 quart size * The Dynarex Sharps Containers are designed so needles can be dropped in without touching the outside * The large openings accommodate larger syringes and allow for horizontal drop  maximizing the container volume * Each container is puncture resistant  aiding in the prevention of needlestick injuries and have a translucent lid to allow users to easily monitor fill levels * Designed so needles can be dropped in the container without touching the outside * Horizontal drop maximizes container volume * Locks for final disposal * Transparent lid allows for visual monitoring of contents to avoid overfilling * Easy-to-see fill levels * Puncture resistant * Commonly used in EMS  hospitals  nursing homes  clinics and doctor's offices  etc.,D4624,134.36,244.29,Physician Supplies,Sharps-A-Gator Disposal System,0,0,D4624.jpg,1007,0,0,0,D4624.jpg,,,,,,,,,
Suction Catheters Sterile 14FR Case / 50,The Dynarex Suction Catheters are soft and flexible and designed to deliver suctioning efficiency with minimal patient trauma * Each Suction catheter is coil packed and includes a control valve * Convenient respiratory suctioning procedures,D4814,21.58,39.24,Respiratory Care,Suction Aspirator Accessories,0,0,D4814.jpg,1007,0,0,0,D4814.jpg,,,,,,,,,
Foley Insertion Tray w/10cc Prefilled Syr   Sterile  20/cs,Foley Insertion Trays without Catheter  with 10cc filled syringe * The Dynarex Foley Insertion Tray offers convenient  economical catheterization procedures  with the component packing within the tray to assure all the components are available in the proper sequence during the procedure * The Insertion Tray Kits comes with a 10 cc pre filled syringe for 5cc catheters * These trays also feature a graduated basin  underpad  lubricating jelly and PVP swabstick 3's as well as a fenestrated drape and cuffed powder-free vinyl exam gloves *  Includes: (1) Graduated collection basin; (1) Underpad; (1) Syringe  10cc or 30cc  pre-filled with sterile water; (1) Lubricating jelly; (3) PVP swabsticks; (1) Fenestrated drape; (1) Powder-free  cuffed vinyl exam gloves,D4926,61,110.92,Physician Supplies,Suture Removal Kits,0,0,D4926.jpg,1007,0,0,0,D4926.jpg,,,,,,,,,
Foley Catheters  30cc 16FR  Dynarex        10/cs,30cc 16FR * These Foley Catheters are ideal for hospitals and long term care facilities * High-quality  pliable  silicone-coated  2-way catheters designed for superior performance and greater patient comfort * A flexible tube passed through the urethra and into the bladder to drain urine maximizing safety and comfort * Sold by the case  10 catheters per case,D4956,28.44,51.71,Urologicals,Foley Catheters/Trays,0,0,D4956.jpg,1007,0,0,0,D4956.jpg,,,,,,,,,
Foley Catheters  30cc 18FR  Dynarex        10/cs,30cc 18FR * These Foley Catheters are ideal for hospitals and long term care facilities * High-quality  pliable  silicone-coated  2-way catheters designed for superior performance and greater patient comfort * A flexible tube passed through the urethra and into the bladder to drain urine maximizing safety and comfort * Sold by the case  10 catheters per case,D4958,28.44,51.71,Urologicals,Foley Catheters/Trays,0,0,D4958.jpg,1007,0,0,0,D4958.jpg,,,,,,,,,
Silicone Foley Catheters 2-way Standard  14FR / 5-10cc  10/Bx,Silicone Foley Catheters 2-way Standard  14FR / 5-10cc  10/Box,D5075,34.31,62.38,Urologicals,Internal Catheters & Guide Kit,0,0,,1007,0,0,0,,,,,,,,,,
Silicone Foley Catheters 2-way Standard  20FR / 5-10cc  10/Bx,Silicone Foley Catheters 2-way Standard  20FR / 5-10cc  10/Box,D5078,34.31,62.38,Urologicals,Internal Catheters & Guide Kit,0,0,,1007,0,0,0,,,,,,,,,,
Silicone Foley Catheters 2-way Standard  22FR / 5-10cc  10/Bx,Silicone Foley Catheters 2-way Standard  22FR / 5-10cc  10/Box,D5079,34.31,62.38,Urologicals,Internal Catheters & Guide Kit,0,0,,1007,0,0,0,,,,,,,,,,
Silicone Foley Catheters 2-way Standard  24FR / 5-10cc  10/Bx,Silicone Foley Catheters 2-way Standard  24FR / 5-10cc  10/Box,D5080,34.31,62.38,Urologicals,Internal Catheters & Guide Kit,0,0,,1007,0,0,0,,,,,,,,,,
Silicone Foley Catheters 2-way Standard  16FR /30cc  10/Bx,Silicone Foley Catheters 2-way Standard  16FR / 30cc  10/Box,D5084,34.31,62.38,Urologicals,Internal Catheters & Guide Kit,0,0,,1007,0,0,0,,,,,,,,,,
Silicone Foley Catheters 2-way Standard  18FR /30cc  10/Bx,Silicone Foley Catheters 2-way Standard  18FR / 30cc  10/Box,D5085,34.31,62.38,Urologicals,Internal Catheters & Guide Kit,0,0,,1007,0,0,0,,,,,,,,,,
Silicone Foley Catheters 2-way Standard  20FR /30cc  10/Bx,Silicone Foley Catheters 2-way Standard  20FR / 30cc  10/Box,D5086,34.31,62.38,Urologicals,Internal Catheters & Guide Kit,0,3,,1007,0,0,0,,,,,,,,,,
Recliner 3-Position Blue Ridge,Blue Ridge * Compare to Lumex No. 574 * Comfortable 3 position recliner: upright  deep recline and elevated legrest/footrest * Durable  fully enclosed side panels are securely attached to protect clothing and skin * Adjustable seat straps provide comfort * Self adjusting suspension in the seat prevents bottoming out * Large  blow molded tray can be stored on the side of the chair * 5  casters (2 with locks) make it easy to move and secure the recliner * Wide  comfortable armrests are angled for support in any reclined position * Neutral colored  sturdy steel frame is easy to clean and maintain * Moisture barrier on seat prevents seepage * Comfortable built-in headrest Foam and vinyl meet CA Flammability Standard and Boston Fire Dept. specs * Available in 3 attractive colors: Blue Ridge  Jade and Rosewood * ALL DRIVE RECLINERS FEATURE: *The Ultra Comfort headrest * An articulated legrest that operates in  conjunction with the reclining of the back support * 5  casters (2 with locks) * Lightweight  durable trays that easily store out of the way when not in use * Warranty: Frame - Lifetime  Upholstery -  1 year  Moving Parts - 3 years * HCPCS E1031,D574BR,583.68,1061.23,Patient Chairs,Geriatric Chairs,95,0,D574BR.jpg,1209,47,25,41,,,,,,,,,,
Clinical Care Recliner  Jade,Jade * Ideal for use in dialysis  blood collection  respiratory and cardiac care * Comfortable 3 position recliner: with an infinitely adjustable back * Deep recline and Trendelenburg position can only be attained by an attendant * Durable  fully enclosed side panels are securely attached to protect clothing and skin * Adjustable seat and back straps provide maximum comfort * Large  blow molded side trays include recess for cup * 5  casters (2 with locks) make it easy to move and secure the recliner * Standard release handle for quick back release can be operated from either side of the recliner * Neutral colored  sturdy steel frame is easy to clean and maintain * Comfortable built-in headrest Foam and vinyl meet CA Flammability Standard and Boston Fire Dept. specs * Available in 3 attractive colors: Blue Ridge  Jade and Rosewood * D578 Model features newly designed back support to provide maximum comfort *,D577J,781.88,1421.6,Patient Chairs,Geriatric Chairs,115,0,D577J.jpg,1209,48,31,38,,,,,,,,,,
