Reusable Heavy Duty Cold Pack 3  X 11  Throat Retail,3  x 11  * Provides up to 30 minutes of cold therapy * Gel inside / vinyl outside *,10076F,6.35,11.54,Hot & Cold Therapy,Cold Therapy Packs,1.32,3,10076F.jpg,1033,1,13,9,10076F.jpg,10076F-1.jpg,,,,,,,,
Reusable Heavy Duty Cold Pack Round 10  Dia Retail,Provides up to 30 minutes of cold therapy * Gel inside / vinyl outside * Notice to California Consumers: WARNING: This product contains chemicals known to the State of California to cause cancer and birth defects or other reproductive harm *,10076R,13.31,24.2,Hot & Cold Therapy,Cold Therapy Packs,3,0,10076R.jpg,1033,1,13,9,10076R.jpg,10076R-1.jpg,10076R-2.jpg,,,,,,,
NatraCure Cold Therapy Socks Small/Medium  (Pair),Relieves pain from heel spurs  plantar fasciitis  toe problems  more * Eases discomfort on bottom of foot  top of foot and Achilles Tendon * Soothes tired  sore muscles  strains and sprains * Place removable chilled or frozen gel packs where needed * Effective after injury or surgery * * Fits Women's shoe size 8 and under; Men's 7.5 and under,10077,26.61,48.39,Hot & Cold Therapy,Cold & Hot Therapy Packs,0,60,10077.jpg,1274,9,7,5,10077.jpg,10077-1.jpg,10077-2.jpg,,,,,,,
Cando Digi-Extend Extension Hand Exerciser,* Facilitaties extension and flexion exercises * Isolate extension of all fingers and individual finger joints * Develop isolated finger strength  flexibility  and coordination * Vary resistance by changing toa different color-coded rubber band * 4 color-coded band resistance levels (tan  yellow  red  green) allow each muscle or joint to work at a comfortable level and build as increased strength is achieved * For rehabilitation of carpal tunnel  arthritis  stroke  fractures  tendon injury  nerve lacerations  tennis elbow and more...,100775,19.14,34.8,Exercise & Physical Therapy,Digit Exercise Products,1,0,100775.JPG,1033,9,7,5,100775.JPG,100775-1.JPG,,,,,,,,
NatraCure Cold Therapy Socks Large/Extra Large  (Pair),*Relieves pain from heel spurs  plantar fasciitis  toe problems  more *Eases discomfort on bottom of foot  top of foot and Achilles * Tendon * Soothes tired  sore muscles  strains and sprains* Place removable chilled or frozen gel packs where needed * Effective after injury or surgery * Fits Women's shoe size 8.5 and up; Men's 7.5 and up,10077A,26.61,48.39,Hot & Cold Therapy,Cold & Hot Therapy Packs,0,2,10077A.jpg,1274,0,0,0,10077A.jpg,10077A-1.jpg,10077A-2.jpg,10077A-3.jpg,10077A-4.jpg,,,,,
CryoCup Ice Massage Tool,Convenient  easy to use  cost efficient icer * Made of plastic with cool retardant handle * Simply fill cup with water and freeze * For clinic or home use,10078,7.68,13.96,Hot & Cold Therapy,Cold Therapy Packs,0.3,57,10078.jpg,1033,3,6,3,,,,,,,,,,
Ice It! ColdComfort System Wrist  5  x 7,Ice It!© ColdCOMFORT Wrist therapy system includes a 4.5  x 7  cold pack and special Comfort-Flex fabric cover with three sewn in straps that you can adjust as snugly as you prefer by using the Velcro© fasteners on the ends * Ice It!© Cold Pack: Stays flexible when fully frozen  to mold around painful area * Quickly reaches freezing temperature * Maintains low temperature longer for optimum therapeutic benefit * Non-toxic fill enclosed in latex-free vinyl * Durable enough to be used several times a day * Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist * Fabric protects skin from tissue damage due to hypothermia * Insulated cover retains cold longer for maximum benefit * Plush fabric with foam cushion is soft and gentle on painful skin * Prevents condensation from wetting the skin or clothing * Fully removable  can be machine washed and dried to maintain freshness and new appearance * Re: Elastic Strap Velcro© at both ends to be fully detachable * Generous width for stability * Long enough for virtually unlimited positioning options * Provides customized compression * Allows the user to maintain activities during cold therapy,10078A,21.84,39.69,Hot & Cold Therapy,Cold Therapy Packs,1,8,10078a.jpg,1079,6,7,2,10078a.jpg,10078a-1.jpg,10078a-2.jpg,,,,,,,
Ice It! ColdComfort System Medium  6  x 9,Ice It!© ColdCOMFORT? System - Medium/6  x 9   *Ice It!© Cold Pack: Stays flexible when fully frozen  to mold around painful area     *Quickly reaches freezing temperature    *Maintains low temperature longer for optimum therapeutic benefit    *Non-toxic fill enclosed in latex-free vinyl    *Durable enough to be used several times a day   *Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist   *Cover:   Fabric protects skin from tissue damage due to hypothermia  *Insulated cover retains cold longer for maximum benefit  *Plush fabric with foam cushion is soft and gentle on painful skin  *Prevents condensation from wetting the skin or clothing  *Fully removable  can be machine washed and dried to maintain freshness and new appearance  *Elastic Strap:  Velcro© at both ends to be fully detachable *Generous width for stability   *Long enough for virtually unlimited positioning options  *Provides customized compression   *Allows the user to maintain activities during cold therapy,10078B,16.92,30.75,Hot & Cold Therapy,Cold Therapy Packs,2,3,10078b.jpg,1079,7,12,2,10078b.jpg,10078b-1.jpg,10078b-2.jpg,,,,,,,
Ice It! ColdComfort System Large  6  x 18,Ice It!© ColdCOMFORT? System - Large/6  x 18    *The Large-size Ice It!© ColdCOMFORT? System includes two (2) 6  x 9  B*Packs in a soft 6  x 18  fabric cover that is divided to hold each cold pack securely  *The ColdCOMFORT? System also includs a wide  fully removable elastic and Velcro© strap   *Ice It!© Cold Pack:   Stays flexible when fully frozen  to mold around painful area  *Quickly reaches freezing temperature  *Maintains low temperature longer for optimum therapeutic benefit   *Non-toxic fill enclosed in latex-free vinyl   *Durable enough to be used several times a day   *Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist   *Cover:   Fabric protects skin from tissue damage due to hypothermia  *Insulated cover retains cold longer for maximum benefit  *Plush fabric with foam cushion is soft and gentle on painful skin   *Prevents condensation from wetting the skin or clothing   *Fully removable  can be machine washed and dried to maintain freshness and new appearance   *Elastic Strap:  Velcro© at both ends to be fully detachable  *Generous width for stability   *Long enough for virtually unlimited positioning options    *Provides customized compression   * Allows the user to maintain,10078C,26.26,47.73,Hot & Cold Therapy,Cold Therapy Packs,3,6,10078c.jpg,1079,7,12,2,10078C.jpg,10078C-1.jpg,10078C-2.jpg,,,,,,,
Ice It! ColdComfort System X-Large  9  x 20,Ice It!© ColdCOMFORT? Extra-Large System 9  x 20    *Extra-Large Ice It!© ColdCOMFORT? therapy system includes three 6  x 9  cold packs  9  x 20  fabric cover divided in three sections to hold each cold pack securely  and a wide  fully removable elastic strap with Velcro© fasteners on each end  *Generous size for large areas  such as the back  hip or abdomen  *Ice It!© Cold Pack:  Stays flexible when fully frozen  to mold around painful area   *Quickly reaches freezing temperature   *Maintains low temperature longer for optimum therapeutic benefit    *Non-toxic fill enclosed in latex-free vinyl   *Durable enough to be used several times a day   *Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist   *Cover: Fabric protects skin from tissue damage due to hypothermia   *Insulated cover retains cold longer for maximum benefit   *Plush fabric with foam cushion is soft and gentle on painful skin   *Prevents condensation from wetting the skin or clothing  *Fully removable  can be machine washed and dried to maintain freshness and new appearance   *Elastic Strap:  Velcro© at both ends to be fully detachable  *Generous width for stability  *Long enough for virtually unlimited positioning options   *Provides customized compression  *Allows the user to maintain activities during cold therapy,10078D,37.09,67.44,Hot & Cold Therapy,Cold Therapy Packs,4,5,10078d.jpg,1079,7,11,3,10078d.jpg,10078d-1.jpg,10078d-2.jpg,,,,,,,
Ice It! ColdComfort System Neck / Jaw / Sinus  4.5  x 10,Designed specifically for use on the neck  throat  sinuses  head or jaw areas  this 4«  x 10  unit has an elastic and Velcro strap to hold it securely in place * Cold therapy is often recommended for treatment of TMJ or after dental procedures  to relieve migraine pain  or the pain of injury or arthritis in the cervical spine * Also fits a child's ankle  wrist or elbow for sprains  strains or bruises * Includes 4«  x 8  reusable cold pack in a plush Stay-Put fabric cover with removable elastic and Velcro© strap for easy positioning * Pack stays flexible when fully frozen  to mold around painful area * Pack quickly reaches freezing temperature * Pack maintains low temperature longer for optimum therapeutic benefit * Pack has non-toxic fill enclosed in latex-free vinyl * Pack is durable enough to be used several times a day * Plush Stay-Put fabric cover retains cold longer and protects skin from tissue damage  * Cover has Comfort-Flex design shapes to your body  for close contact and maximum benefit * Cover has foam cushion is soft and gentle on painful areas * Cover prevents condensation from wetting the skin or clothing * Cover is fully removable  can be machine washed and dried to maintain freshness and new appearance * Strap has Velcro© at both ends to be fully detachable * Strap has generous width for stability * Strap is long enough for virtually unlimited positioning options * Strap provides customized compression * Strap allows the user to maintain activities during cold therapy,10078E,15.7,28.54,Hot & Cold Therapy,Cold Therapy Packs,1,5,10078E.jpg,1079,6,7,2,,,,,,,,,,
Ice It! ColdComfort System Knee  12  x 13,Ice It!© ColdCOMFORT Knee therapy system is an articulated design that surrounds the entire knee for maximum therapeutic benefit * Comfortable  secure fit lets you relax or allows you to continue activities during therapy sessions * Includes 12  x 13  fabric holster with elastic and Velcro straps and two 6  x 12  cold packs * Pack stays flexible when fully frozen  to mold around painful area * Pack quickly reaches freezing temperature * Pack maintains low temperature longer for optimum therapeutic benefit * Pack has non-toxic fill enclosed in latex-free vinyl * Pack is durable enough to be used several times a day * Plush Stay-Put fabric cover retains cold longer and protects skin from tissue damage  * Cover has Comfort-Flex design shapes to your body  for close contact and maximum benefit * Cover has foam cushion is soft and gentle on painful areas * Cover prevents condensation from wetting the skin or clothing * Cover is fully removable  can be machine washed and dried to maintain freshness and new appearance * Strap has Velcro© at both ends to be fully detachable * Strap has generous width for stability * Strap is long enough for virtually unlimited positioning options * Strap provides customized compression * Strap allows the user to maintain activities during cold therapy *,10078F,35.89,65.25,Hot & Cold Therapy,Cold Therapy Packs,4,16,10078F.jpg,1079,7,15,3,10078F.jpg,10078F-1.jpg,10078F-2.jpg,,,,,,,
Ice It! ColdComfort System Ankle/ Elbow/ Foot  10.5 x13,Ice It!© ColdCOMFORT Ankle/Elbow/Foot System 10«  x 13  is a joint-specific design that fits a variety of uses * Three cold packs surround the entire area with cold therapy to maximize benefit * Helpful in the treatment of sprains  strains  tendonitis  inflammation  Tennis Elbow  Plantar Faciitis  arthritis pain and much more * Pack stays flexible when fully frozen  to mold around painful area * Pack quickly reaches freezing temperature * Pack maintains low temperature longer for optimum therapeutic benefit * Pack has non-toxic fill enclosed in latex-free vinyl * Pack is durable enough to be used several times a day * Plush Stay-Put fabric cover retains cold longer and protects skin from tissue damage  * Cover has Comfort-Flex design shapes to your body  for close contact and maximum benefit * Cover has foam cushion is soft and gentle on painful areas * Cover prevents condensation from wetting the skin or clothing * Cover is fully removable  can be machine washed and dried to maintain freshness and new appearance * Strap has Velcro© at both ends to be fully detachable * Strap has generous width for stability * Strap is long enough for virtually unlimited positioning options * Strap provides customized compression * Strap allows the user to maintain activities during cold therapy *,10078G,26.78,48.7,Hot & Cold Therapy,Cold Therapy Packs,2,6,10078G.jpg,1079,7,11,3,10078G.jpg,10078G-1.jpg,10078G-2.jpg,,,,,,,
Ice It! ColdComfort System Shoulder  13  x 16,Ice It!© ColdCOMFORT Shoulder System is designed to curve around the entire shoulder  with large cold packs in both the front and back sections for maximum effectiveness * Helps relieve pain and reduce inflammation or swelling from injury or overuse 13  x 16  fabric holster with removable elastic straps holds two 6  x 12  E*Packs * Pack stays flexible when fully frozen  to mold around painful area * Pack quickly reaches freezing temperature * Pack maintains low temperature longer for optimum therapeutic benefit * Pack has non-toxic fill enclosed in latex-free vinyl * Pack is durable enough to be used several times a day * Plush Stay-Put fabric cover retains cold longer and protects skin from tissue damage  * Cover has Comfort-Flex design shapes to your body  for close contact and maximum benefit * Cover has foam cushion is soft and gentle on painful areas * Cover prevents condensation from wetting the skin or clothing * Cover is fully removable  can be machine washed and dried to maintain freshness and new appearance * Strap has Velcro© at both ends to be fully detachable * Strap has generous width for stability * Strap is long enough for virtually unlimited positioning options * Strap provides customized compression * Strap allows the user to maintain activities during cold therapy *,10078H,35.89,65.25,Hot & Cold Therapy,Cold Therapy Packs,4,10,10078H.jpg,1079,7,15,3,10078H.jpg,10078H-1.jpg,,,,,,,,
Ice It! A-Pack 4.5 x9  Refill for 10078E Neck/Jaw/Sinus,For use alone or as a refill * Stays flexible when fully frozen  to mold around painful area * Quickly reaches freezing temperature * Maintains low temperature longer for optimum therapeutic benefit * Non-toxic fill enclosed in latex-free vinyl * Durable enough to be used several times a day * Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist *,10078J,8.59,15.62,Hot & Cold Therapy,Cold Therapy Packs,0.7,1,10078J.jpg,1079,12,5,1,,,,,,,,,,
Ice It! E-Pack 6  x 12  Refill for 10078F/H  Knee / Shoulder,For use alone or as a refill * Stays flexible when fully frozen  to mold around painful area * Quickly reaches freezing temperature * Maintains low temperature longer for optimum therapeutic benefit * Non-toxic fill enclosed in latex-free vinyl * Durable enough to be used several times a day * Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist *,10078K,9.63,17.52,Hot & Cold Therapy,Cold Therapy Packs,1.7,0,10078K.jpg,1079,16,7,1,,,,,,,,,,
Ice It! F-Pack 4.5 x7  Refill for 10078A/G  Wrist/Ankle/Foot,For use alone or as a refill * Stays flexible when fully frozen  to mold around painful area * Quickly reaches freezing temperature * Maintains low temperature longer for optimum therapeutic benefit * Non-toxic fill enclosed in latex-free vinyl * Durable enough to be used several times a day * Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist *,10078L,7.61,13.84,Hot & Cold Therapy,Cold Therapy Packs,0.7,7,10078L.jpg,1079,11,5,1,,,,,,,,,,
Ice It! B-Pack 6  x 9  Refill for 10078B/C/D  Med/Lrg/Xlg,For use alone or as a refill * Stays flexible when fully frozen  to mold around painful area * Quickly reaches freezing temperature * Maintains low temperature longer for optimum therapeutic benefit * Non-toxic fill enclosed in latex-free vinyl * Durable enough to be used several times a day * Ergonomic designs for specific areas  such as the neck  shoulder  back or wrist *,10078M,9.1,16.55,Hot & Cold Therapy,Cold Therapy Packs,1,6,10078M.jpg,1079,10,10,1,,,,,,,,,,
